"시군구별(1)","시군구별(2)",급여형태별(1),급여형태별(2),2024,2024,2024,2024,2024
"시군구별(1)","시군구별(2)",급여형태별(1),급여형태별(2),진료실인원수 (명),입내원일수 (일),요양급여일수 (일),진료비 (천원),급여비 (천원)
"부산","북구",의료기관,입원,38078,941099,1401666,241797667,194034853
"부산","북구",의료기관,외래,241374,5056552,8686658,268890296,191854149
"부산","북구",약국,소계,232417,2714045,55423454,127509744,92800138
"부산","해운대구",합계,소계,349763,8639748,93337570,915303375,691050671
"부산","해운대구",의료기관,소계,349651,8638229,14200133,732504130,557202350
"부산","해운대구",의료기관,입원,55437,1340075,1924831,339538058,274460512
"부산","해운대구",의료기관,외래,347664,7298154,12275302,392966072,282741838
"부산","해운대구",약국,소계,334451,3916599,79137437,182799245,133848321
"부산","사하구",합계,소계,267372,6989229,75542506,776505911,587008651
"부산","사하구",의료기관,소계,267127,6988520,11180658,621342840,473642149
"부산","사하구",의료기관,입원,48310,1282190,1828077,313079724,253325678
"부산","사하구",의료기관,외래,265250,5706330,9352581,308263116,220316471
"부산","사하구",약국,소계,256665,3264462,64361848,155163071,113366502
"부산","금정구",합계,소계,194654,5188209,55346952,535841575,404842056
"부산","금정구",의료기관,소계,194588,5187532,8674372,429045715,326951454
"부산","금정구",의료기관,입원,32208,910964,1276399,210280306,168543345
"부산","금정구",의료기관,외래,193171,4276568,7397973,218765409,158408109
"부산","금정구",약국,소계,185788,2274936,46672580,106795860,77890602
"부산","강서구",합계,소계,141816,3012649,29301224,309179760,231442994
"부산","강서구",의료기관,소계,141792,3011893,4679824,247145222,186356967
"부산","강서구",의료기관,입원,24384,425389,662542,113234702,91987636
"부산","강서구",의료기관,외래,141133,2586504,4017282,133910521,94369331
"부산","강서구",약국,소계,136130,1530054,24621400,62034538,45086027
"부산","연제구",합계,소계,197386,4994630,52509797,526649706,396462234
"부산","연제구",의료기관,소계,197331,4994249,8449896,423838792,321654721
"부산","연제구",의료기관,입원,33917,803288,1168924,203206918,163769475
"부산","연제구",의료기관,외래,196063,4190961,7280972,220631874,157885246
"부산","연제구",약국,소계,188988,2217623,44059901,102810914,74807514
"부산","수영구",합계,소계,158480,4098798,43703164,439366145,330663923
"부산","수영구",의료기관,소계,158389,4098454,7355955,356220613,270168617
"부산","수영구",의료기관,입원,26397,676654,960382,169045393,135760747
"부산","수영구",의료기관,외래,157352,3421800,6395573,187175220,134407870
"부산","수영구",약국,소계,150632,1704894,36347209,83145532,60495306
"부산","사상구",합계,소계,182162,4626961,51478388,518404455,391307343
"부산","사상구",의료기관,소계,182116,4625911,7808048,416086293,317198175
"부산","사상구",의료기관,입원,31998,808965,1157753,211203530,171400823
"부산","사상구",의료기관,외래,180909,3816946,6650295,204882764,145797352
"부산","사상구",약국,소계,174536,2111755,43670340,102318162,74109168
"부산","기장군",합계,소계,165169,3820491,39823442,405452289,307897850
"부산","기장군",의료기관,소계,165095,3814843,6394253,325399730,249464627
"부산","기장군",의료기관,입원,26363,574514,838251,151447860,123173033
"부산","기장군",의료기관,외래,164276,3240329,5556002,173951869,126291594
"부산","기장군",약국,소계,158553,1842983,33429189,80052559,58433224
"대구","소계",합계,소계,2196593,50518427,562081479,5245527165,3953273454
"대구","소계",의료기관,소계,2196006,50513374,76910677,4133763862,3142581165
"대구","소계",의료기관,입원,296223,6159336,9315401,1736748732,1417491669
"대구","소계",의료기관,외래,2187131,44354038,67595276,2397015130,1725089496
"대구","소계",약국,소계,2108613,25499525,485170802,1111763303,810692289
"대구","중구",합계,소계,91590,1985576,20915917,209372731,158442328
"대구","중구",의료기관,소계,91534,1985516,2905784,168125591,128288022
"대구","중구",의료기관,입원,12807,248680,375954,70906114,58243841
"대구","중구",의료기관,외래,91145,1736836,2529830,97219476,70044181
"대구","중구",약국,소계,87421,984052,18010133,41247140,30154306
"대구","동구",합계,소계,315394,7575603,85984607,790470904,598983165
"대구","동구",의료기관,소계,315322,7574869,11829876,617672794,473095820
"대구","동구",의료기관,입원,46703,935490,1403237,264329558,217271568
"대구","동구",의료기관,외래,314044,6639379,10426639,353343237,255824252
"대구","동구",약국,소계,303314,3864429,74154731,172798110,125887344
"대구","서구",합계,소계,146786,3851452,44075581,414406660,314462780
"대구","서구",의료기관,소계,146745,3851151,5560534,325228360,249317761
"대구","서구",의료기관,입원,22040,560103,814001,150008648,122060330
"대구","서구",의료기관,외래,145941,3291048,4746533,175219712,127257431
"대구","서구",약국,소계,141007,1895910,38515047,89178300,65145018
"대구","남구",합계,소계,120727,3039770,35257764,333943575,252933574
"대구","남구",의료기관,소계,120690,3039548,4737861,264543453,202043074
"대구","남구",의료기관,입원,17272,441500,643121,120007721,97366943
"대구","남구",의료기관,외래,120028,2598048,4094740,144535732,104676131
"대구","남구",약국,소계,115329,1458760,30519903,69400121,50890500
"대구","북구",합계,소계,386976,8663266,95826516,895445250,676251253
"대구","북구",의료기관,소계,386883,8662381,12884423,704747726,536809541
"대구","북구",의료기관,입원,52542,1042315,1591788,294315989,240713855
"대구","북구",의료기관,외래,385379,7620066,11292635,410431737,296095685
"대구","북구",약국,소계,371472,4378841,82942093,190697523,139441713
